gf45bi701,gf45bi7010,gf45bi7011,gf45bi7012,gf45bi7013,gf45bi7014,gf45bi7015,gf45bi7016,gf45bi7017,gf45bi7018,gf45bi7019,gf45bi702,gf45bi703,gf45bi704,gf45bi705,gf45bi706,gf45bi707,gf45bi708,gf45bi709
124,254,-17,1041,125,32,35,362,146,362,146,108,27,10636,324,-63,387,254,-17
124,254,-17,1041,125,32,35,362,146,362,146,108,27,10636,324,-63,387,254,-17
124,254,-17,1041,125,32,35,362,146,362,146,108,27,10636,324,-63,387,254,-17
124,254,-16,1042,125,32,35,362,146,362,146,109,28,10612,325,-63,388,254,-16
124,254,-16,1042,125,32,35,362,146,362,146,109,28,10612,325,-63,388,254,-16
124,254,-16,1042,125,32,35,362,146,362,146,109,28,10612,325,-63,388,254,-16
124,254,-16,1042,125,32,35,362,146,362,146,109,28,10612,325,-63,388,254,-16
124,255,-16,1039,125,32,35,362,146,362,146,108,27,10632,325,-62,387,255,-16
124,254,-17,1041,125,32,35,362,146,362,146,108,27,10636,324,-63,387,254,-17
124,255,-16,1039,125,32,35,362,146,362,146,108,27,10632,325,-62,387,255,-16
134,266,-8,1090,127,37,32,361,161,361,161,116,29,10733,339,-56,395,266,-8
134,266,-8,1090,127,37,32,361,161,361,161,116,29,10733,339,-56,395,266,-8
134,266,-8,1090,127,37,32,361,161,361,161,116,29,10733,339,-56,395,266,-8
134,266,-8,1090,127,37,32,361,161,361,161,116,29,10733,339,-56,395,266,-8
134,266,-8,1090,127,37,32,361,161,361,161,116,29,10733,339,-56,395,266,-8
134,266,-8,1090,127,37,32,361,161,361,161,116,29,10733,339,-56,395,266,-8
134,266,-8,1090,127,37,32,361,161,361,161,116,29,10733,339,-56,395,266,-8
134,266,-8,1090,127,37,32,361,161,361,161,116,29,10733,339,-56,395,266,-8
134,266,-8,1090,127,37,32,361,161,361,161,116,29,10733,339,-56,395,266,-8
134,266,-8,1090,127,37,32,361,161,361,161,116,29,10733,339,-56,395,266,-8
134,266,-8,1090,127,37,32,361,161,361,161,116,29,10733,339,-56,395,266,-8
136,268,-7,1083,127,37,31,364,160,348,160,117,29,10749,341,-56,397,193,-7
136,268,-7,1083,127,37,31,364,160,348,160,117,29,10749,341,-56,397,193,-7
136,268,-7,1083,127,37,31,364,160,348,160,117,29,10749,341,-56,397,193,-7
124,255,-16,1039,125,32,35,362,146,362,146,108,27,10632,325,-62,387,255,-16
124,255,-16,1039,125,32,35,362,146,362,146,108,27,10632,325,-62,387,255,-16
134,267,-8,1089,127,37,32,361,162,359,162,117,29,10760,340,-55,395,191,-8
133,265,-8,1086,127,36,32,360,160,360,160,115,29,10713,338,-56,394,265,-8
134,267,-8,1089,127,37,32,361,162,359,162,117,29,10760,340,-55,395,191,-8
135,267,-7,1083,127,37,32,358,162,356,162,116,29,10744,341,-55,396,191,-7
124,254,-16,1039,125,32,35,362,146,362,146,108,27,10584,324,-63,387,254,-16
124,254,-16,1039,125,32,35,362,146,362,146,108,27,10584,324,-63,387,254,-16
124,255,-15,1038,125,32,35,362,146,362,146,108,27,10599,325,-63,388,255,-15
124,255,-15,1038,125,32,35,362,146,362,146,108,27,10599,325,-63,388,255,-15
124,255,-15,1038,125,32,35,362,146,362,146,108,27,10599,325,-63,388,255,-15
124,255,-15,1038,125,32,35,362,146,362,146,108,27,10599,325,-63,388,255,-15
124,255,-15,1038,125,32,35,362,146,362,146,108,27,10599,325,-63,388,255,-15
124,255,-15,1038,125,32,35,362,146,362,146,108,27,10599,325,-63,388,255,-15
124,255,-15,1038,125,32,35,362,146,362,146,108,27,10599,325,-63,388,255,-15
124,255,-15,1038,125,32,35,362,146,362,146,108,27,10599,325,-63,388,255,-15
124,255,-15,1038,125,32,35,362,146,362,146,108,27,10599,325,-63,388,255,-15
124,255,-15,1038,125,32,35,362,146,362,146,108,27,10599,325,-63,388,255,-15
124,255,-15,1038,125,32,35,362,146,362,146,108,27,10599,325,-63,388,255,-15
125,256,-15,1048,125,33,34,362,149,362,149,109,28,10619,326,-62,388,256,-15
125,256,-15,1048,125,33,34,362,149,362,149,109,28,10619,326,-62,388,256,-15
124,255,-15,1038,125,32,35,362,146,362,146,108,27,10599,325,-63,388,255,-15
135,267,-7,1083,127,37,32,358,162,356,162,116,29,10744,341,-55,396,191,-7
131,263,-9,1067,125,35,33,360,157,360,157,111,28,10655,333,-55,388,263,-9
124,255,-15,1038,125,32,35,362,146,362,146,108,27,10599,325,-63,388,255,-15
124,255,-15,1038,125,32,35,362,146,362,146,108,27,10599,325,-63,388,255,-15
124,255,-15,1038,125,32,35,362,146,362,146,108,27,10599,325,-63,388,255,-15
124,255,-15,1038,125,32,35,362,146,362,146,108,27,10599,325,-63,388,255,-15
134,266,-8,1092,128,37,32,362,162,359,162,116,29,10744,340,-56,396,190,-8
124,254,-16,1039,125,32,35,362,146,362,146,108,27,10584,324,-63,387,254,-16
124,255,-15,1038,125,32,35,362,146,362,146,108,27,10599,325,-63,388,255,-15
124,255,-15,1038,125,32,35,362,146,362,146,108,27,10599,325,-63,388,255,-15
124,255,-15,1038,125,32,35,362,146,362,146,108,27,10599,325,-63,388,255,-15
124,254,-16,1039,125,32,35,362,146,362,146,108,27,10584,324,-63,387,254,-16
124,254,-16,1039,125,32,35,362,146,362,146,108,27,10584,324,-63,387,254,-16
124,255,-15,1038,125,32,35,362,146,362,146,108,27,10599,325,-63,388,255,-15
124,255,-15,1038,125,32,35,362,146,362,146,108,27,10599,325,-63,388,255,-15
124,255,-15,1038,125,32,35,362,146,362,146,108,27,10599,325,-63,388,255,-15
124,254,-16,1039,125,32,35,362,146,362,146,108,27,10584,324,-63,387,254,-16
124,254,-16,1039,125,32,35,362,146,362,146,108,27,10584,324,-63,387,254,-16
124,255,-15,1038,125,32,35,362,146,362,146,108,27,10599,325,-63,388,255,-15
124,254,-16,1039,125,32,35,362,146,362,146,108,27,10604,324,-62,386,254,-16
124,254,-16,1039,125,32,35,362,146,362,146,108,27,10604,324,-62,386,254,-16
126,257,-15,1051,125,33,34,360,150,360,150,109,28,10642,327,-62,389,257,-15
124,254,-16,1039,125,32,35,362,146,362,146,108,27,10593,324,-62,386,254,-16
124,254,-16,1039,125,32,35,362,146,362,146,108,27,10604,324,-62,386,254,-16
135,267,-6,1083,127,37,32,358,162,356,162,116,29,10713,341,-54,395,190,-6
124,254,-16,1039,125,32,35,362,146,362,146,108,27,10604,324,-62,386,254,-16
124,254,-16,1039,125,32,35,362,146,362,146,108,27,10604,324,-62,386,254,-16
124,254,-16,1039,125,32,35,362,146,362,146,108,27,10604,324,-62,386,254,-16
124,254,-16,1039,125,32,35,362,146,362,146,108,27,10604,324,-62,386,254,-16
124,254,-16,1039,125,32,35,362,146,362,146,108,27,10604,324,-62,386,254,-16
124,254,-16,1039,125,32,35,362,146,362,146,108,27,10604,324,-62,386,254,-16
124,254,-16,1039,125,32,35,362,146,362,146,108,27,10604,324,-62,386,254,-16
124,254,-16,1039,125,32,35,362,146,362,146,108,27,10593,324,-62,386,254,-16
124,254,-16,1039,125,32,35,362,146,362,146,108,27,10593,324,-62,386,254,-16
124,254,-16,1039,125,32,35,362,146,362,146,108,27,10604,324,-62,386,254,-16
124,254,-16,1039,125,32,35,362,146,362,146,108,27,10604,324,-62,386,254,-16
124,254,-16,1039,125,32,35,362,146,362,146,108,27,10604,324,-62,386,254,-16
135,267,-6,1083,127,37,32,358,162,356,162,116,29,10713,341,-54,395,190,-6
134,265,-6,1078,125,36,32,359,160,359,160,114,29,10670,339,-53,392,265,-6
134,265,-6,1078,125,36,32,359,160,359,160,114,29,10670,339,-53,392,265,-6
134,265,-6,1078,125,36,32,359,160,359,160,114,29,10670,339,-53,392,265,-6
134,267,-7,1090,127,37,32,361,162,358,162,115,29,10759,340,-55,395,190,-7
134,267,-7,1090,127,37,32,361,162,358,162,115,29,10759,340,-55,395,190,-7
125,255,-15,1035,123,32,34,358,146,358,146,108,27,10590,324,-62,386,255,-15
125,255,-15,1035,123,32,34,358,146,358,146,108,27,10590,324,-62,386,255,-15
134,267,-7,1090,127,37,32,361,162,358,162,115,29,10759,340,-55,395,190,-7
124,254,-15,1042,125,32,35,362,146,362,146,108,27,10566,324,-63,387,254,-15
134,265,-6,1078,125,36,32,359,160,359,160,114,29,10670,339,-53,392,265,-6
134,265,-6,1078,125,36,32,359,160,359,160,114,29,10670,339,-53,392,265,-6
125,256,-15,1045,125,33,34,362,149,362,149,108,27,10612,326,-62,388,256,-15
125,256,-15,1048,125,33,34,362,149,362,149,108,27,10607,325,-62,387,256,-15
134,265,-6,1078,125,36,32,359,160,359,160,114,29,10670,339,-53,392,265,-6
125,256,-15,1045,125,33,34,362,149,362,149,108,27,10612,326,-62,388,256,-15
133,264,-6,1073,124,36,32,359,160,359,160,112,28,10625,336,-53,389,264,-6
137,268,-5,1082,127,37,31,361,161,350,161,115,29,10729,341,-54,395,193,-5
137,268,-5,1082,127,37,31,361,161,350,161,115,29,10729,341,-54,395,193,-5
137,268,-5,1082,127,37,31,361,161,350,161,115,29,10735,341,-54,395,192,-5
137,268,-5,1082,127,37,31,361,161,350,161,115,29,10735,341,-54,395,192,-5
137,268,-5,1082,127,37,31,361,161,350,161,115,29,10735,341,-54,395,192,-5
137,268,-5,1082,127,37,31,361,161,350,161,115,29,10735,341,-54,395,192,-5
124,254,-15,1037,123,32,34,358,146,358,146,108,27,10561,324,-62,386,254,-15
128,259,-12,1056,125,34,33,360,152,360,152,109,28,10614,329,-59,388,259,-12
124,254,-15,1034,124,32,34,359,146,359,146,107,27,10548,323,-62,385,254,-15
134,266,-7,1093,128,37,32,362,164,358,164,115,29,10727,339,-55,394,190,-7
137,268,-6,1085,127,37,31,361,163,351,163,115,29,10744,341,-54,395,192,-6
132,263,-7,1068,124,36,32,358,159,358,159,110,28,10622,334,-53,387,263,-7
132,263,-7,1068,124,36,32,358,159,358,159,110,28,10622,334,-53,387,263,-7
132,263,-7,1068,124,36,32,358,159,358,159,110,28,10622,334,-53,387,263,-7
132,263,-7,1068,124,36,32,358,159,358,159,110,28,10622,334,-53,387,263,-7
132,263,-7,1066,124,36,32,357,159,357,159,110,28,10586,333,-53,386,263,-7
125,255,-14,1037,123,32,34,357,147,357,147,108,28,10557,324,-61,385,255,-14
125,255,-14,1037,123,32,34,357,147,357,147,108,28,10557,324,-61,385,255,-14
125,255,-14,1037,123,32,34,357,147,357,147,108,28,10557,324,-61,385,255,-14
125,255,-14,1037,123,32,34,357,147,357,147,108,28,10557,324,-61,385,255,-14
125,255,-14,1037,123,32,34,357,147,357,147,108,28,10557,324,-61,385,255,-14
127,257,-13,1047,124,33,33,358,150,358,150,108,27,10610,327,-60,387,257,-13
127,257,-13,1047,124,33,33,358,150,358,150,108,27,10610,327,-60,387,257,-13
132,263,-7,1066,124,36,32,357,159,357,159,110,28,10586,333,-53,386,263,-7
127,257,-13,1047,124,33,33,358,150,358,150,108,27,10610,327,-60,387,257,-13
127,257,-13,1047,124,33,33,358,150,358,150,108,27,10610,327,-60,387,257,-13
127,257,-13,1047,124,33,33,358,150,358,150,108,27,10610,327,-60,387,257,-13
134,266,-6,1076,125,36,32,357,161,357,161,112,28,10676,338,-53,391,266,-6
127,257,-13,1047,124,33,33,358,150,358,150,108,27,10610,327,-60,387,257,-13
127,258,-13,1047,124,33,33,359,150,359,150,108,27,10621,327,-59,386,258,-13
127,257,-13,1047,124,33,33,358,150,358,150,108,27,10610,327,-60,387,257,-13
132,263,-7,1066,124,36,32,357,159,357,159,110,28,10586,333,-53,386,263,-7
127,258,-13,1047,124,33,33,359,150,359,150,108,27,10621,327,-59,386,258,-13
127,257,-13,1047,124,33,33,358,150,358,150,108,27,10610,327,-60,387,257,-13
127,258,-13,1047,124,33,33,359,150,359,150,108,27,10621,327,-59,386,258,-13
124,253,-15,1027,122,32,34,357,146,357,146,106,27,10533,322,-61,383,253,-15
127,258,-13,1047,124,33,33,359,150,359,150,108,27,10621,327,-59,386,258,-13
127,257,-13,1047,124,33,33,358,150,358,150,108,27,10610,327,-60,387,257,-13
127,258,-13,1047,124,33,33,359,150,359,150,108,27,10621,327,-59,386,258,-13
127,258,-12,1047,124,33,33,359,150,359,150,108,27,10598,327,-59,386,258,-12
127,258,-12,1047,124,33,33,359,150,359,150,108,27,10598,327,-59,386,258,-12
127,258,-12,1047,124,33,33,359,150,359,150,108,27,10598,327,-59,386,258,-12
127,258,-13,1047,124,33,33,358,150,358,150,108,27,10609,327,-60,387,258,-13
127,258,-12,1047,124,33,33,359,150,359,150,108,27,10598,327,-59,386,258,-12
127,258,-12,1047,124,33,33,359,150,359,150,108,27,10598,327,-59,386,258,-12
127,258,-12,1047,124,33,33,359,150,359,150,108,27,10598,327,-59,386,258,-12
127,258,-13,1047,124,33,33,358,150,358,150,108,27,10609,327,-60,387,258,-13
125,255,-14,1039,123,32,34,358,148,358,148,107,27,10555,324,-61,385,255,-14
127,258,-12,1047,124,33,33,359,150,359,150,108,27,10598,327,-59,386,258,-12
127,258,-12,1047,124,33,33,359,150,359,150,108,27,10598,327,-59,386,258,-12
127,258,-12,1047,124,33,33,359,150,359,150,108,27,10598,327,-59,386,258,-12
127,258,-12,1047,124,33,33,359,150,359,150,108,27,10598,327,-59,386,258,-12
127,258,-13,1047,124,33,33,358,150,358,150,108,27,10609,327,-60,387,258,-13
127,258,-12,1047,124,33,33,359,150,359,150,108,27,10598,327,-59,386,258,-12
127,258,-12,1047,124,33,33,359,150,359,150,108,27,10598,327,-59,386,258,-12
127,258,-12,1047,124,33,33,359,150,359,150,108,27,10598,327,-59,386,258,-12
127,258,-12,1047,124,33,33,359,150,359,150,108,27,10598,327,-59,386,258,-12
127,258,-12,1047,124,33,33,359,150,359,150,108,27,10598,327,-59,386,258,-12
127,258,-12,1047,124,33,33,359,150,359,150,108,27,10598,327,-59,386,258,-12
127,258,-12,1047,124,33,33,359,150,359,150,108,27,10598,327,-59,386,258,-12
127,258,-12,1047,124,33,33,359,150,359,150,108,27,10598,327,-59,386,258,-12
127,258,-12,1047,124,33,33,359,150,359,150,108,27,10598,327,-59,386,258,-12
127,258,-12,1047,124,33,33,359,150,359,150,108,27,10598,327,-59,386,258,-12
127,258,-12,1047,124,33,33,359,150,359,150,108,27,10598,327,-59,386,258,-12
125,255,-14,1039,123,32,34,358,148,358,148,107,27,10555,324,-61,385,255,-14
125,255,-14,1040,123,33,34,358,149,358,149,107,27,10568,324,-61,385,255,-14
125,255,-14,1040,123,33,34,358,149,358,149,107,27,10568,324,-61,385,255,-14
125,255,-14,1040,123,33,34,358,149,358,149,107,27,10568,324,-61,385,255,-14
125,255,-14,1040,123,33,34,358,149,358,149,107,27,10568,324,-61,385,255,-14
125,254,-14,1029,123,32,34,359,146,359,146,106,27,10533,323,-61,384,254,-14
125,254,-14,1041,124,33,34,360,149,360,149,107,27,10532,323,-61,384,254,-14
125,254,-14,1041,124,33,34,360,149,360,149,107,27,10532,323,-61,384,254,-14
128,259,-11,1046,124,34,33,358,152,358,152,108,28,10587,328,-57,385,259,-11
133,264,-6,1072,124,36,32,359,160,359,160,110,28,10611,335,-53,388,264,-6
133,264,-6,1072,124,36,32,359,160,359,160,110,28,10611,335,-53,388,264,-6
125,254,-14,1036,123,32,34,358,148,358,148,106,27,10534,323,-61,384,254,-14
125,254,-14,1036,123,32,34,358,148,358,148,106,27,10534,323,-61,384,254,-14
125,254,-15,1042,124,33,34,360,149,360,149,107,27,10562,323,-61,384,254,-15
125,254,-15,1042,124,33,34,360,149,360,149,107,27,10562,323,-61,384,254,-15
125,254,-15,1042,124,33,34,360,149,360,149,107,27,10562,323,-61,384,254,-15
133,264,-5,1072,124,36,32,359,160,359,160,110,28,10575,334,-51,385,264,-5
133,264,-5,1072,124,36,32,359,160,359,160,110,28,10575,334,-51,385,264,-5
132,262,-7,1066,123,36,32,359,159,359,159,109,28,10586,332,-54,386,262,-7
126,256,-13,1041,123,33,34,358,150,358,150,107,27,10565,325,-59,384,256,-13
126,256,-13,1041,123,33,34,358,150,358,150,107,27,10565,325,-59,384,256,-13
126,256,-13,1040,123,33,34,358,150,358,150,107,27,10558,325,-59,384,256,-13
126,256,-13,1040,123,33,34,358,150,358,150,107,27,10558,325,-59,384,256,-13
126,256,-13,1040,123,33,34,358,150,358,150,107,27,10558,325,-59,384,256,-13
126,256,-13,1040,123,33,34,358,150,358,150,107,27,10558,325,-59,384,256,-13
126,256,-13,1040,123,33,34,358,150,358,150,107,27,10558,325,-59,384,256,-13
126,256,-13,1040,123,33,34,358,150,358,150,107,27,10558,325,-59,384,256,-13
126,256,-13,1040,123,33,34,358,150,358,150,107,27,10558,325,-59,384,256,-13
126,256,-13,1040,123,33,34,358,150,358,150,107,27,10558,325,-59,384,256,-13
126,256,-13,1040,123,33,34,358,150,358,150,107,27,10558,325,-59,384,256,-13
126,256,-13,1040,123,33,34,358,150,358,150,107,27,10558,325,-59,384,256,-13
134,265,-4,1077,125,37,32,359,162,359,162,111,28,10596,336,-50,386,265,-4
135,267,-7,1095,128,37,31,362,165,358,165,113,28,10729,339,-54,393,191,-7
125,254,-13,1024,121,32,34,355,146,355,146,106,27,10492,322,-60,382,254,-13
133,263,-5,1068,123,36,32,359,161,359,161,109,28,10559,333,-51,384,263,-5
127,256,-12,1036,122,33,34,356,150,356,150,107,27,10535,325,-58,383,256,-12
127,256,-12,1036,122,33,34,356,150,356,150,107,27,10535,325,-58,383,256,-12
127,256,-12,1036,122,33,34,356,150,356,150,107,27,10535,325,-58,383,256,-12
127,256,-12,1036,122,33,34,356,150,356,150,107,27,10535,325,-58,383,256,-12
127,256,-12,1036,122,33,34,356,150,356,150,107,27,10535,325,-58,383,256,-12
127,256,-12,1036,122,33,34,356,150,356,150,107,27,10535,325,-58,383,256,-12
127,256,-12,1036,122,33,34,356,150,356,150,107,27,10535,325,-58,383,256,-12
124,253,-14,1025,122,32,34,356,146,356,146,105,27,10489,321,-60,381,253,-14
124,253,-14,1025,122,32,34,356,146,356,146,104,27,10471,321,-61,382,253,-14
129,259,-10,1046,123,34,33,357,154,357,154,107,27,10553,328,-56,384,259,-10
129,260,-9,1046,123,34,33,357,154,357,154,107,27,10570,328,-55,383,260,-9
135,267,-5,1093,128,37,31,360,165,358,165,112,28,10707,339,-52,391,190,-5
129,259,-10,1046,123,34,33,357,154,357,154,107,27,10553,328,-56,384,259,-10
136,268,-6,1093,128,38,31,361,165,354,165,113,28,10743,340,-53,393,192,-6
127,257,-12,1035,122,33,33,355,150,355,150,107,27,10539,326,-58,384,257,-12
127,256,-11,1032,121,33,33,354,150,354,150,106,27,10491,326,-57,383,256,-11
125,253,-13,1023,122,32,34,355,146,355,146,104,27,10455,322,-59,381,253,-13
127,257,-11,1032,121,33,33,354,150,354,150,106,27,10525,325,-57,382,257,-11
124,252,-14,1021,122,32,34,355,145,355,145,104,27,10460,320,-61,381,252,-14
125,254,-14,1023,122,32,34,355,146,355,146,105,27,10510,322,-60,382,254,-14
126,255,-13,1034,121,33,33,355,150,355,150,106,27,10505,324,-59,383,255,-13
126,255,-13,1034,121,33,33,355,150,355,150,106,27,10505,324,-59,383,255,-13
138,269,-4,1085,127,37,31,360,164,352,164,113,28,10698,341,-51,392,192,-4
138,269,-4,1085,127,37,31,360,164,352,164,113,28,10698,341,-51,392,192,-4
127,257,-11,1036,122,33,33,355,150,355,150,106,27,10512,325,-57,382,257,-11
138,269,-4,1085,127,37,31,360,164,352,164,113,28,10698,341,-51,392,192,-4
125,254,-14,1023,122,32,34,355,146,355,146,105,27,10510,322,-60,382,254,-14
124,252,-14,1021,122,32,34,355,146,355,146,104,27,10443,320,-61,381,252,-14
124,252,-14,1021,122,32,34,355,146,355,146,104,27,10443,320,-61,381,252,-14
124,252,-14,1021,122,32,34,355,146,355,146,104,27,10443,320,-61,381,252,-14
124,252,-14,1021,122,32,34,355,146,355,146,104,27,10443,320,-61,381,252,-14
124,252,-14,1021,122,32,34,355,146,355,146,104,27,10443,320,-61,381,252,-14
128,257,-10,1034,122,33,33,355,150,355,150,106,27,10491,325,-56,381,257,-10
135,266,-4,1082,126,37,31,357,164,357,164,110,28,10607,337,-49,386,266,-4
124,253,-14,1021,122,32,34,355,146,355,146,104,27,10474,322,-60,382,253,-14
124,253,-14,1021,122,32,34,355,146,355,146,104,27,10474,322,-60,382,253,-14
126,255,-13,1034,121,33,33,355,150,355,150,106,27,10505,324,-59,383,255,-13
130,260,-9,1044,122,34,32,354,156,354,156,106,27,10545,328,-55,383,260,-9
124,253,-13,1019,120,32,34,353,146,353,146,104,27,10460,321,-60,381,253,-13
124,253,-13,1019,120,32,34,353,146,353,146,104,27,10460,321,-60,381,253,-13
125,254,-12,1021,122,32,34,354,146,354,146,104,27,10452,323,-59,382,254,-12
138,269,-4,1085,127,37,31,360,164,352,164,113,28,10713,341,-51,392,193,-4
136,268,-4,1084,126,37,31,357,165,357,165,111,28,10664,339,-49,388,268,-4
136,268,-4,1084,126,37,31,357,165,357,165,111,28,10664,339,-49,388,268,-4
136,268,-4,1084,126,37,31,357,165,357,165,111,28,10664,339,-49,388,268,-4
130,260,-9,1044,122,34,32,354,156,354,156,106,27,10545,328,-55,383,260,-9
125,254,-12,1021,120,32,34,352,147,352,147,104,27,10447,322,-58,380,254,-12
130,260,-7,1043,122,34,33,354,156,354,156,106,27,10509,329,-53,382,260,-7
125,254,-12,1019,120,32,34,352,146,352,146,104,27,10440,322,-58,380,254,-12
125,254,-13,1021,120,32,34,352,147,352,147,105,27,10463,323,-59,382,254,-13
125,254,-13,1021,120,32,34,352,147,352,147,105,27,10463,323,-59,382,254,-13
125,254,-13,1021,120,32,34,352,147,352,147,105,27,10463,323,-59,382,254,-13
138,269,-4,1084,127,37,31,359,164,351,164,112,28,10700,340,-51,391,192,-4
136,268,-4,1082,127,37,31,354,165,354,165,111,28,10688,340,-50,390,190,-4
130,259,-8,1044,122,34,32,354,156,354,156,106,27,10491,327,-54,381,259,-8
124,252,-13,1014,120,31,34,352,143,352,143,103,27,10436,321,-60,381,252,-13
124,252,-13,1014,120,31,34,352,143,352,143,103,27,10436,321,-60,381,252,-13
125,254,-13,1022,120,32,33,352,148,352,148,105,27,10483,323,-59,382,254,-13
135,266,-3,1076,125,37,31,357,166,357,166,108,28,10551,335,-47,382,266,-3
130,260,-7,1045,122,34,32,354,156,354,156,105,27,10503,328,-52,380,260,-7
131,260,-7,1048,122,35,32,356,158,356,158,105,27,10511,328,-52,380,260,-7
131,260,-7,1048,122,35,32,356,158,356,158,105,27,10511,328,-52,380,260,-7
136,268,-7,1102,129,39,31,369,167,353,167,113,28,10757,339,-56,395,192,-7
137,268,-4,1083,126,37,31,357,165,357,165,110,28,10660,339,-49,388,268,-4
136,268,-4,1085,126,38,31,358,166,358,166,110,28,10665,339,-49,388,268,-4
136,268,-4,1085,126,38,31,358,166,358,166,110,28,10665,339,-49,388,268,-4
136,268,-4,1085,126,38,31,358,166,358,166,110,28,10665,339,-49,388,268,-4
136,268,-4,1085,126,38,31,358,166,358,166,110,28,10665,339,-49,388,268,-4
137,269,-6,1095,128,39,31,363,167,352,167,112,28,10779,339,-54,393,192,-6
138,270,-4,1084,127,37,31,358,164,353,164,111,28,10729,341,-51,392,193,-4
138,270,-4,1084,127,37,31,358,164,353,164,111,28,10729,341,-51,392,193,-4
136,268,-4,1085,126,38,31,358,166,358,166,110,28,10665,339,-49,388,268,-4
136,268,-4,1085,126,38,31,358,166,358,166,110,28,10665,339,-49,388,268,-4
